"ICE","10712FZRN","0/5SR 04:50 PM - 06:20 PMAB","2-502"
"ICE","10712FZRN","0/5W 04:50 PM - 07:50 PM","450 (Networking Lab)"
"ICE","10713SABBIR","0/0TR 03:10 PM - 04:40 PMAB","3-601"
"ICE","10713SABBIR","0/0S 04:50 PM - 07:50 PM","638 (Artificial Intelligence Lab)"
"ICE","10714PROMA","0/0M 08:00 AM - 11:00 AM","436 (Human-Computer Interaction "
"Lab)"
"ICE","10714PROMA","0/0ST 08:30 AM - 10:00 AMAB","2-601"
"ICE","10715PROMA","0/0TR 10:10 AM - 11:40 AMAB","2-602"
"ICE","10715PROMA","0/0W 08:00 AM - 11:00 AM","434 (Big Data Analytics Lab)"
"ICE","10716SDIS","0/0T 11:50 AM - 01:20 PMAB","3-702"
"ICE","10716SDIS","0/0S 01:30 PM - 04:30 PM","372 (SEIP Lab)"
"ICE","10716SDIS","0/0S 11:50 AM - 01:20 PMAB","3-501"
"ICE","10717TBA","0/0R 11:50 AM - 01:20 PMAB","3-701"
"ICE","10717TBA","0/0T 11:50 AM - 01:20 PMAB","2-702"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","10717TBA","0/0S 10:10 AM - 01:10 PM","450 (Networking Lab)"
"ICE","10718TBA","0/0T 04:50 PM - 06:50 PM","534 (C. Lab-4)"
"ICE","10718TBA","0/0R 01:30 PM - 03:00 PMFUB-203"
"ICE","10718TBA","0/0T 01:30 PM - 03:00 PMAB","1-901"
"ICE","10719TBA","0/0S 10:10 AM - 01:10 PM","638 (Artificial Intelligence Lab)"
"ICE","10719TBA","0/0R 08:30 AM - 10:00 AMFUB-303"
"ICE","10719TBA","0/0T 08:30 AM - 10:00 AMAB","3-1002"
"ICE","10720TBA","0/0TR 04:50 PM - 06:20 PMAB","2-701"
"ICE","10720TBA","0/0S 08:00 AM - 11:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","1091SJ","0/0MW 08:30 AM - 10:00 AM","217"
"ICE","1091SJ","0/0T 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","1092ALI","0/0ST 01:30 PM - 03:00 PMFUB-104"
"ICE","1092ALI","0/0R 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","1093TBA","0/0M 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","1093TBA","0/0MW 10:10 AM - 11:40 AMAB","1-701"
"ICE","1094DZIM","0/0S 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","1094DZIM","0/0TR 11:50 AM - 01:20 PMAB","1-601"
"ICE","1095SHK","1/1M 04:50 PM - 06:50 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","1095SHK","1/1R 01:30 PM - 03:00 PM","221"
"ICE","1095SHK","1/1T 01:30 PM - 03:00 PMAB","2-402"
"ICE","1096SHK","0/0TR 03:10 PM - 04:40 PMAB","2-602"
"ICE","1096SHK","0/0S 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","1097MKN","0/0MW 10:10 AM - 11:40 AMAB","2-601"
"ICE","1097MKN","0/0R 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","1098MKN","0/0ST 10:10 AM - 11:40 AMAB","2-601"
"ICE","1098MKN","0/0R 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","1099DOF","0/0M 04:50 PM - 06:50 PM","547 (Electronics Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","1099DOF","0/0MW 01:30 PM - 03:00 PMAB","2-201"
"ICE","10910DOF","0/0MW 03:10 PM - 04:40 PMAB","2-202"
"ICE","10910DOF","0/0W 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","10911DSMU","0/0M 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","10911DSMU","0/0MW 01:30 PM - 03:00 PMAB","2-202"
"ICE","10912DSMU","0/0MW 03:10 PM - 04:40 PMAB","2-301"
"ICE","10912DSMU","0/0W 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","10913SJA","0/0MW 08:30 AM - 10:00 AMAB","1-601"
"ICE","10913SJA","0/0R 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","10914DZIM","30/30MW 10:10 AM - 11:40 AMAB","3-501"
"ICE","10914DZIM","30/30T 10:10 AM - 11:49 AM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","10915DMSA","0/0R 10:10 AM - 11:40 AMAB","2-201"
"ICE","10915DMSA","0/0T 10:10 AM - 11:40 AMAB","2-402"
"ICE","10915SJA","0/0S 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","10916TBA","0/0M 10:10 AM - 12:10 PM","547 (Electronics Lab)"
"ICE","10916TBA","0/0S 01:30 PM - 03:00 PMAB","1-802"
"ICE","10916TBA","0/0R 01:30 PM - 03:00 PMFUB-801"
"ICE","10918TBA","0/0R 04:50 PM - 06:20 PMAB","2-601"
"ICE","10918TBA","0/0W 01:30 PM - 03:30 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","10918TBA","0/0S 04:50 PM - 06:20 PMAB","2-301"
"ICE","2041MHAK","0/0ST 10:10 AM - 11:40 AM","433"
"ICE","2042MHAK","0/0ST 01:30 PM - 03:00 PM","433"
"ICE","2043MHAK","0/0MW 10:10 AM - 11:40 AM","433"
"ICE","2044DSU","0/0MW 03:10 PM - 04:40 PM","221"
"ICE","2045DSU","0/0TR 04:50 PM - 06:20 PM","217"
"ICE","2046NAFIS","0/0MW 08:30 AM - 10:00 AMAB","1-702"
"ICE","2047NAFIS","0/0TR 08:30 AM - 10:00 AMAB","1-702"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2048AASR","0/0MW 04:50 PM - 06:20 PMFUB-502"
"ICE","2049AASR","0/0MW 03:10 PM - 04:40 PMAB","1-702"
"ICE","20410MRJ","0/0MW 04:50 PM - 06:20 PM","336"
"ICE","20411SDNA","0/0M 04:50 PM - 06:20 PM","212"
"ICE","20412MAHCY","0/0MW 01:30 PM - 03:00 PMAB","3-1001"
"ICE","20413MAHCY","0/20MW 03:10 PM - 04:40 PMAB","3-1001"
"ICE","20414MOON","17/20TR 10:10 AM - 11:40 AMAB","2-702"
"ICE","20415TBA","0/0MW 04:50 PM - 06:20 PMAB","3-401"
"ICE","20416TBA","0/0MW 08:30 AM - 10:00 AMAB","1-702"
"ICE","20417TBA","0/0ST 04:50 PM - 06:20 PMAB","3-702"
"ICE","20418TBA","0/0S 08:30 AM - 10:00 AM","432"
"ICE","20418TBA","0/0R 08:30 AM - 10:00 AMAB","3-302"
"ICE","20419TBA","0/0R 04:50 PM - 06:20 PM","212"
"ICE","20419TBA","0/0T 04:50 PM - 06:20 PM","212"
"ICE","20420TBA","0/0S 04:50 PM - 06:20 PM","433"
"ICE","20420TBA","0/0R 04:50 PM - 06:20 PM","221"
"ICE","2071MI","0/0MW 10:10 AM - 11:40 AM","359"
"ICE","2071MI","0/0T 10:10 AM - 12:10 PM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2072MI","0/0MW 11:50 AM - 01:20 PM","359"
"ICE","2072MI","0/0T 01:30 PM - 03:30 PM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","2073DAKP","0/0R 01:30 PM - 03:30 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2073DAKP","0/0TR 11:50 AM - 01:20 PMFUB-301"
"ICE","2074ATIQ","0/0M 04:50 PM - 06:50 PM","630 (Software Engineering Lab)"
"ICE","2074ATIQ","0/0SR 03:10 PM - 04:40 PMAB","2-501"
"ICE","2076NAFIS","0/0SR 11:50 AM - 01:20 PMAB","1-701"
"ICE","2076NAFIS","0/0T 01:30 PM - 03:30 PM","434 (Big Data Analytics Lab)"
"ICE","2077TM","0/0R 10:10 AM - 11:40 AM","358"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2077TM","0/0T 10:10 AM - 11:40 AMAB","2-302"
"ICE","2077TM","0/0M 01:30 PM - 03:30 PM","372 (SEIP Lab)"
"ICE","2078MYMA","0/0TR 11:50 AM - 01:20 PMAB","2-601"
"ICE","2078MYMA","0/0W 01:30 PM - 03:30 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2079AASR","7/10T 10:10 AM - 11:40 AMAB","2-701"
"ICE","2079AASR","7/10S 10:10 AM - 12:10 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2079AASR","7/10R 10:10 AM - 11:40 AMFUB-503"
"ICE","20710MMLI","5/5M 04:50 PM - 06:50 PM","227 (Competitive Programming Lab)"
"ICE","20710MMLI","5/5MW 01:30 PM - 03:00 PMAB","2-301"
"ICE","20711MMLI","2/5MW 03:10 PM - 04:40 PMAB","2-302"
"ICE","20711MMLI","2/5W 04:50 PM - 06:50 PM","215 (General Purpose Programming "
"Lab)"
"ICE","20712PC","0/0S 04:50 PM - 06:50 PM","450 (Networking Lab)"
"ICE","20712PC","0/0MW 01:30 PM - 03:00 PMAB","2-601"
"ICE","20713MIR","0/5S 08:00 AM - 10:00 AM","434 (Big Data Analytics Lab)"
"ICE","20713MIR","0/5S 11:50 AM - 01:20 PMAB","1-601"
"ICE","20713MIR","0/5R 11:50 AM - 01:20 PMAB","1-801"
"ICE","20714TBA","0/0R 01:30 PM - 03:00 PM"
"ICE","20714TBA","0/0T 01:30 PM - 03:00 PMAB","2-602"
"ICE","20714TBA","0/0W 04:50 PM - 06:50 PM","530 (C. Lab-2)"
"ICE","20715TBA","0/0W 04:50 PM - 06:50 PM","530 (C. Lab-2)"
"ICE","20715TBA","0/0T 01:30 PM - 03:00 PMAB","2-602"
"ICE","20715TBA","0/0R 01:30 PM - 03:00 PM"
"ICE","20717TBA","0/0TR 11:50 AM - 01:20 PM"
"ICE","20717TBA","0/0R 01:30 PM - 03:30 PM"
"ICE","2131MHR","3/5M 08:00 AM - 10:00 AM","548 (Electrical Circuit Lab)"
"ICE","2131MHR","3/5MW 10:10 AM - 11:40 AMAB","2-302"
"ICE","2132MHR","1/5MW 11:50 AM - 01:20 PMAB","2-201"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2132MHR","1/5W 08:00 AM - 10:00 AM","547 (Electronics Lab)"
"ICE","2133SJ","5/5ST 10:10 AM - 11:40 AMFUB-401"
"ICE","2133SJ","5/5R 10:10 AM - 12:10 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","2134SJ","5/5M 10:10 AM - 12:10 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","2134SJ","5/5ST 11:50 AM - 01:20 PMFUB-403"
"ICE","2135RDA","0/0SR 01:30 PM - 03:00 PMAB","2-702"
"ICE","2135RDA","0/0W 10:10 AM - 12:10 PM","548 (Electrical Circuit Lab)"
"ICE","2136RDA","0/0SR 03:10 PM - 04:40 PMAB","2-601"
"ICE","2136RDA","0/0T 01:30 PM - 03:30 PM","548 (Electrical Circuit Lab)"
"ICE","2137SHK","0/0MW 03:10 PM - 04:40 PMAB","2-501"
"ICE","2137SHK","0/0W 04:50 PM - 06:50 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","2138PMSR","0/0ST 01:30 PM - 03:00 PMFUB-403"
"ICE","2138MKN","0/0W 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","2139PMSR","0/0ST 03:10 PM - 04:40 PMFUB-301"
"ICE","2139KOUSHIK","0/0M 01:30 PM - 03:30 PM","547 (Electronics Lab)"
"ICE","21310SJA","0/0W 10:10 AM - 11:40 AMAB","1-101"
"ICE","21310SJA","0/0M 10:10 AM - 11:40 AMAB","1-101"
"ICE","21311SJA","0/0ST 03:10 PM - 04:40 PMAB","1-201"
"ICE","21311SJA","0/0T 04:50 PM - 06:50 PM","547 (Electronics Lab)"
"ICE","21312TBA","0/0T 04:50 PM - 06:50 PM","548 (Electrical Circuit Lab)"
"ICE","21312TBA","0/0T 08:30 AM - 10:00 AMAB","3-701"
"ICE","21312TBA","0/0S 08:30 AM - 10:00 AMAB","1-502"
"ICE","21313TBA","0/0S 01:30 PM - 03:30 PM","548 (Electrical Circuit Lab)"
"ICE","21313TBA","0/0S 11:50 AM - 01:20 PMAB","3-502"
"ICE","21313TBA","0/0R 11:50 AM - 01:20 PMFUB-503"
"ICE","21314TBA","0/0R 08:30 AM - 10:00 AMAB","1-901"
"ICE","21314TBA","0/0S 08:30 AM - 10:00 AMAB","3-401"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","21314TBA","0/0S 10:10 AM - 12:10 PM","449 (Telecommunication and Circuit "
"Lab)"
"ICE","2161IMRAN","15/40MW 11:50 AM - 01:20 PMAB","3-302"
"ICE","2171ALI","5/5MW 10:10 AM - 11:40 AMFUB-301"
"ICE","2171ALI","5/5S 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2172ALI","5/5MW 11:50 AM - 01:20 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2172ALI","5/5R 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2173DTS","0/0ST 10:10 AM - 11:40 AMAB","2-501"
"ICE","2173DTS","0/0W 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2174DZIM","0/0SR 08:30 AM - 10:00 AMAB","1-701"
"ICE","2174DZIM","0/0W 08:00 AM - 10:00 AM","634 (Digital System Lab)"
"ICE","2175MKN","0/0M 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2175MKN","0/0ST 01:30 PM - 03:00 PMAB","2-701"
"ICE","2176SHK","0/0S 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2176SHK","0/0MW 11:50 AM - 01:20 PMAB","2-702"
"ICE","2177NISHAT","5/5W 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","2177NISHAT","5/5TR 08:30 AM - 10:00 AMAB","2-402"
"ICE","2178NISHAT","5/5M 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","2178NISHAT","5/5S 10:10 AM - 11:40 AMAB","3-901"
"ICE","2178NISHAT","5/5R 10:10 AM - 11:40 AMAB","1-601"
"ICE","2179KOUSHIK","0/0MW 04:50 PM - 06:20 PMAB","3-501"
"ICE","2179KOUSHIK","0/0T 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","21710KOUSHIK","0/0ST 04:50 PM - 06:20 PMAB","3-902"
"ICE","21710KOUSHIK","0/0R 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","2451DTBI","2/2S 04:50 PM - 07:50 PM","530 (C. Lab-2)"
"ICE","2451DTBI","2/2TR 11:50 AM - 01:20 PMAB","2-402"
"ICE","2452DTBI","0/0MW 03:10 PM - 04:40 PMFUB-401"
"ICE","2452DTBI","0/0W 04:50 PM - 07:50 PM","436 (Human-Computer Interaction "
"Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","2453DTS","0/0S 08:30 AM - 10:00 AM","241"
"ICE","2453DTS","0/0R 08:30 AM - 10:00 AM","226"
"ICE","2453DTS","0/0W 01:30 PM - 04:30 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2454DTS","0/0M 08:00 AM - 11:00 AM","638 (Artificial Intelligence Lab)"
"ICE","2454DTS","0/0TR 01:30 PM - 03:00 PMAB","2-502"
"ICE","2455DHMAI","0/0R 04:50 PM - 07:50 PM","637 (Database Lab)"
"ICE","2455DHMAI","0/0ST 01:30 PM - 03:00 PMAB","2-601"
"ICE","2456DHMAI","9/10TR 03:10 PM - 04:40 PMFUB-203"
"ICE","2456DHMAI","9/10W 04:50 PM - 07:50 PM","437 (Cyber Security Lab)"
"ICE","2457TBA","0/0M 10:10 AM - 01:10 PM","437 (Cyber Security Lab)"
"ICE","2457TBA","0/0SR 08:30 AM - 10:00 AMFUB-401"
"ICE","2458FHUQ","0/0T 10:10 AM - 01:10 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","2458FHUQ","0/0MW 08:30 AM - 10:00 AM","433"
"ICE","2459RABEA","0/0M 10:10 AM - 11:40 AM","638 (Artificial Intelligence Lab)"
"ICE","2459RABEA","0/0W 10:10 AM - 11:40 AM","637 (Database Lab)"
"ICE","24510RABEA","10/10M 01:30 PM - 04:30 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","24510RABEA","10/10MW 08:30 AM - 10:00 AMAB","2-702"
"ICE","24511TBA","0/0S 10:10 AM - 11:40 AMAB","1-101"
"ICE","24511TBA","0/0R 10:10 AM - 11:40 AMAB","3-501"
"ICE","24511TBA","0/0S 08:00 AM - 10:00 AM","215 (General Purpose Programming "
"Lab)"
"ICE","24512TBA","0/0S 11:50 AM - 01:20 PMAB","3-601"
"ICE","24512TBA","0/0R 11:50 AM - 01:20 PMFUB-403"
"ICE","24512TBA","0/0W 08:00 AM - 11:00 AM","437 (Cyber Security Lab)"
"ICE","24513TBA","0/0S 11:50 AM - 01:20 PMAB","3-902"
"ICE","24513TBA","0/0R 11:50 AM - 01:20 PMAB","1-101"
"ICE","24513TBA","0/0T 04:50 PM - 06:20 PM","531"
"ICE","24514TBA","0/0R 01:30 PM - 03:00 PMAB","3-401"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","24514TBA","0/0T 01:30 PM - 03:00 PMAB","1-902"
"ICE","24514TBA","0/0M 04:50 PM - 07:50 PM","531"
"ICE","2751MOON","0/0R 08:00 AM - 10:00 AM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2751DSHR","0/0ST 08:30 AM - 10:00 AM","222"
"ICE","2752NYA","0/0MW 10:10 AM - 11:40 AM","217"
"ICE","2752KRI","0/0T 04:50 PM - 06:50 PM","533 (C. Lab-3)"
"ICE","2753KRI","0/0M 04:50 PM - 06:50 PM","534 (C. Lab-4)"
"ICE","2753KRI","0/0SR 04:50 PM - 06:20 PMAB","2-602"
"ICE","2754KRI","0/0S 01:30 PM - 03:00 PMAB","3-701"
"ICE","2754KRI","0/0R 01:30 PM - 03:00 PM","359"
"ICE","2754KRI","0/0W 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","2755MOON","5/5S 01:30 PM - 03:30 PM","437 (Cyber Security Lab)"
"ICE","2755MOON","5/5ST 08:30 AM - 10:00 AMAB","2-701"
"ICE","2756MOON","5/5M 04:50 PM - 06:50 PM","637 (Database Lab)"
"ICE","2756MOON","5/5SR 11:50 AM - 01:20 PMAB","2-702"
"ICE","2757AUR","5/5MW 03:10 PM - 04:40 PMAB","1-901"
"ICE","2757AUR","5/5T 01:30 PM - 03:30 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","2758TBA","2/5MW 04:50 PM - 06:20 PM"
"ICE","2758TBA","2/5R 01:30 PM - 03:30 PM","227 (Competitive Programming Lab)"
"ICE","2759MYMA","0/0MW 11:50 AM - 01:20 PMAB","1-501"
"ICE","2759MYMA","0/0T 10:10 AM - 11:49 AM","434 (Big Data Analytics Lab)"
"ICE","27510TBA","0/0M 04:50 PM - 06:50 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","27510TBA","0/0TR 08:30 AM - 10:00 AMAB","1-501"
"ICE","27511PMTI","0/0T 08:00 AM - 10:00 AM","215 (General Purpose Programming "
"Lab)"
"ICE","27511PMTI","0/0TR 10:10 AM - 11:40 AMAB","2-202"
"ICE","27512PMTI","0/0R 08:00 AM - 10:00 AM","215 (General Purpose Programming "
"Lab)"
"ICE","27512PMTI","0/0TR 11:50 AM - 01:20 PMAB","2-202"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","27513TBA","0/0W 08:00 AM - 10:00 AM","637 (Database Lab)"
"ICE","27513TBA","0/0S 11:20 AM - 01:20 PMAB","1-802"
"ICE","27513TBA","0/0R 11:50 AM - 01:20 PMFUB-601"
"ICE","27514TBA","0/0S 08:30 AM - 10:00 AMAB","3-301"
"ICE","27514TBA","0/0S 08:30 AM - 10:00 AMAB","3-301"
"ICE","27514TBA","0/0W 08:00 AM - 10:00 AM","431 (Multi Media and Image "
"Processing Lab)"
"ICE","3021MAR","0/0ST 08:30 AM - 10:00 AM","221"
"ICE","3021MAR","0/0R 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","3022MAR","0/0M 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3022MAR","0/0ST 11:50 AM - 01:20 PM","221"
"ICE","3023MAR","0/0MW 08:30 AM - 10:00 AM","221"
"ICE","3023MAR","0/0S 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3024TBA","0/0R 01:30 PM - 03:30 PMResearch"
"ICE","3024TBA","0/0TR 11:50 AM - 01:20 PMRoom TBA"
"ICE","3025FHUQ","0/0SR 11:50 AM - 01:20 PMFUB-501"
"ICE","3025FHUQ","0/0T 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3026KHALID","5/5MW 04:50 PM - 06:20 PMAB","2-501"
"ICE","3026KHALID","5/5T 01:30 PM - 03:30 PM","630 (Software Engineering Lab)"
"ICE","3027RABEA","0/5S 08:30 AM - 10:00 AMAB","2-702"
"ICE","3027RABEA","0/5T 08:30 AM - 10:00 AMAB","2-502"
"ICE","3028ARMAN","5/5MW 04:50 PM - 06:20 PMAB","2-402"
"ICE","3028ARMAN","5/5W 01:30 PM - 03:30 PM","437 (Cyber Security Lab)"
"ICE","3029FHUQ","0/5T 08:30 AM - 10:00 AMAB","1-902"
"ICE","3029FHUQ","0/5S 08:30 AM - 10:00 AMAB","1-602"
"ICE","3029FHUQ","0/5R 08:00 AM - 10:00 AM","637 (Database Lab)"
"ICE","30210TBA","0/0M 08:00 AM - 10:00 AM","450 (Networking Lab)"
"ICE","30210TBA","0/0S 08:30 AM - 10:00 AMAB","2-402"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","30210TBA","0/0R 08:30 AM - 10:00 AMAB","2-302"
"ICE","30211TBA","0/0S 04:50 PM - 06:20 PMAB","2-202"
"ICE","30211TBA","0/0S 04:50 PM - 06:50 PM","372 (SEIP Lab)"
"ICE","30211TBA","0/0R 04:50 PM - 06:20 PMAB","2-201"
"ICE","3051DMRH","0/0ST 11:50 AM - 01:20 PM","433"
"ICE","3051DMRH","0/0T 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3052MKR","0/0M 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","3052MKR","0/0TR 08:30 AM - 10:00 AM","241"
"ICE","3053MKR","0/0SR 10:10 AM - 11:10 AMFUB-104"
"ICE","3053MKR","0/0W 10:10 AM - 01:10 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","3054MRJ","0/0MW 03:10 PM - 04:40 PMAB","2-702"
"ICE","3054MRJ","0/0R 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3055MRJ","0/0R 10:10 AM - 11:40 AMAB","1-501"
"ICE","3055MRJ","0/0T 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","3055MRJ","0/0S 10:10 AM - 11:40 AMAB","3-801"
"ICE","3056DMSHN","5/5TR 01:30 PM - 03:00 PMAB","2-201"
"ICE","3056MRJ","5/5S 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3057DMSHN","5/5TR 03:10 PM - 04:40 PMAB","2-201"
"ICE","3057KRI","5/5S 10:10 AM - 01:10 PM","637 (Database Lab)"
"ICE","3058KRI","0/0M 01:30 PM - 04:30 PM","637 (Database Lab)"
"ICE","3058KRI","0/0MW 11:50 AM - 01:20 PMAB","3-901"
"ICE","3059SKL","0/0MW 08:30 AM - 10:00 AMAB","2-701"
"ICE","3059SKL","0/0W 11:50 AM - 02:50 PM","637 (Database Lab)"
"ICE","30510ANTU","1/5MW 08:30 AM - 10:00 AMAB","1-501"
"ICE","30510ANTU","1/5T 04:50 PM - 07:50 PM","637 (Database Lab)"
"ICE","30511TBA","0/0MW 04:50 PM - 06:20 PMAB","3-701"
"ICE","30511TBA","0/0S 08:00 AM - 10:00 AM","637 (Database Lab)"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","30512TBA","0/0ST 04:50 PM - 06:20 PMAB","1-101"
"ICE","30512TBA","0/0W 04:50 PM - 06:50 PM","534 (C. Lab-4)"
"ICE","3101DMSA","16/40TR 08:30 AM - 10:00 AMAB","2-201"
"ICE","3111ALI","0/0MW 10:10 AM - 11:40 AMFUB-301"
"ICE","3111ALI","0/0S 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3112ALI","0/0MW 11:50 AM - 01:20 PM","436 (Human-Computer Interaction "
"Lab)"
"ICE","3112ALI","0/0R 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3113DTS","0/0ST 10:10 AM - 11:40 AMAB","2-501"
"ICE","3113DTS","0/0W 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3114DZIM","0/0SR 08:30 AM - 10:00 AMAB","1-701"
"ICE","3114DZIM","0/0W 08:00 AM - 10:00 AM","634 (Digital System Lab)"
"ICE","3115MKN","0/0M 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3115MKN","0/0ST 01:30 PM - 03:00 PMAB","2-701"
"ICE","3116SHK","0/0MW 11:50 AM - 01:20 PMAB","2-702"
"ICE","3116SHK","0/0S 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3117NISHAT","0/0W 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3117NISHAT","0/0TR 08:30 AM - 10:00 AMAB","2-402"
"ICE","3118NISHAT","0/0M 10:10 AM - 12:10 PM","634 (Digital System Lab)"
"ICE","3118NISHAT","0/0S 10:10 AM - 11:40 AMAB","3-901"
"ICE","3118NISHAT","0/0R 10:10 AM - 11:40 AMAB","1-601"
"ICE","3119KOUSHIK","0/0T 01:30 PM - 03:30 PM","634 (Digital System Lab)"
"ICE","3119KOUSHIK","0/0MW 04:50 PM - 06:20 PMAB","3-501"
"ICE","31110KOUSHIK","0/0ST 04:50 PM - 06:20 PMAB","3-902"
"ICE","31110KOUSHIK","0/0R 04:50 PM - 06:50 PM","634 (Digital System Lab)"
"ICE","3121KHALID","5/5ST 04:50 PM - 06:20 PMAB","2-601"
"ICE","3121KHALID","5/5W 01:30 PM - 03:30 PM","450 (Networking Lab)"
"ICE","3122KHALID","5/5S 03:10 PM - 04:40 PMAB","3-702"
""
"ewucoursetracker.live"
"Course","Sec","Faculty","Capacity","Timing","Room No"
"ICE","3122KHALID","5/5R 03:10 PM - 04:40 PMAB","2-502"
"ICE","3122KHALID","5/5R 04:50 PM - 06:50 PM","450 (Networking Lab)"
"ICE","3123NAHID","8/10ST 04:50 PM - 06:20 PMAB","1-501"
"ICE","3123NAHID","8/10W 10:10 AM - 12:10 PM","450 (Networking Lab)"
"ICE","3131KOUSHIK","17/30SR 08:30 AM - 10:00 AMAB","3-601"
"ICE","3131KOUSHIK","17/30M 08:00 AM - 10:00 AM","634 (Digital System Lab)"
"ICE","3141SSULTANA","11/30MW 03:10 PM - 04:40 PMAB","2-402"
"ICE","3141SSULTANA","11/30W 04:50 PM - 06:50 PM","227 (Competitive Programming Lab)"
"ICE","3221DFZA","2/30M 04:50 PM - 06:50 PM","435 (Virtual Reality and Augmented "
"Reality Lab)"
"ICE","3221DFZA","2/30MW 03:10 PM - 04:40 PMFUB-203"
"ICE","3701TTB","8/40T 11:50 AM - 01:20 PMAB","3-901"
