Course,Section,Faculty,Capacity,Timing
ICE213,11,SJA,0/0,ST 03:10 PM - 04:40 PM
ICE213,11,SJA,0/0,T 04:50 PM - 06:50 PM
ICE213,12,TBA,0/0,T 04:50 PM - 06:50 PM
ICE213,12,TBA,0/0,T 08:30 AM - 10:00 AM
ICE213,12,TBA,0/0,S 08:30 AM - 10:00 AM
ICE213,13,TBA,0/0,S 01:30 PM - 03:30 PM
ICE213,13,TBA,0/0,S 11:50 AM - 01:20 PM
ICE213,13,TBA,0/0,R 11:50 AM - 01:20 PM
ICE213,14,TBA,0/0,R 08:30 AM - 10:00 AM
ICE213,14,TBA,0/0,S 08:30 AM - 10:00 AM
ICE213,14,TBA,0/0,S 10:10 AM - 12:10 PM
ICE216,1,IMRAN,15/40,MW 11:50 AM - 01:20 PM
ICE217,1,ALI,5/5,MW 10:10 AM - 11:40 AM
ICE217,1,ALI,5/5,S 10:10 AM - 12:10 PM
ICE217,2,ALI,5/5,MW 11:50 AM - 01:20 PM
ICE217,2,ALI,5/5,R 10:10 AM - 12:10 PM
ICE217,3,DTS,0/0,ST 10:10 AM - 11:40 AM
ICE217,3,DTS,0/0,W 10:10 AM - 12:10 PM
ICE217,4,DZIM,0/0,SR 08:30 AM - 10:00 AM
ICE217,4,DZIM,0/0,W 08:00 AM - 10:00 AM
ICE217,5,MKN,0/0,M 01:30 PM - 03:30 PM
ICE217,5,MKN,0/0,ST 01:30 PM - 03:00 PM
ICE217,6,SHK,0/0,S 01:30 PM - 03:30 PM
ICE217,6,SHK,0/0,MW 11:50 AM - 01:20 PM
ICE217,7,NISHAT,5/5,W 01:30 PM - 03:30 PM
ICE217,7,NISHAT,5/5,TR 08:30 AM - 10:00 AM
ICE217,8,NISHAT,5/5,M 10:10 AM - 12:10 PM
ICE217,8,NISHAT,5/5,S 10:10 AM - 11:40 AM
ICE217,8,NISHAT,5/5,R 10:10 AM - 11:40 AM
ICE217,9,KOUSHIK,0/0,MW 04:50 PM - 06:20 PM
ICE217,9,KOUSHIK,0/0,T 01:30 PM - 03:30 PM
ICE217,10,KOUSHIK,0/0,ST 04:50 PM - 06:20 PM
ICE217,10,KOUSHIK,0/0,R 04:50 PM - 06:50 PM
ICE245,1,DTBI,2/2,S 04:50 PM - 07:50 PM
ICE245,1,DTBI,2/2,TR 11:50 AM - 01:20 PM
ICE245,2,DTBI,0/0,MW 03:10 PM - 04:40 PM
ICE245,2,DTBI,0/0,W 04:50 PM - 07:50 PM
ICE245,3,DTS,0/0,S 08:30 AM - 10:00 AM
ICE245,3,DTS,0/0,R 08:30 AM - 10:00 AM
ICE245,3,DTS,0/0,W 01:30 PM - 04:30 PM
ICE245,4,DTS,0/0,M 08:00 AM - 11:00 AM
ICE245,4,DTS,0/0,TR 01:30 PM - 03:00 PM
ICE245,5,DHMAI,0/0,R 04:50 PM - 07:50 PM
ICE245,5,DHMAI,0/0,ST 01:30 PM - 03:00 PM
ICE245,6,DHMAI,9/10,TR 03:10 PM - 04:40 PM
ICE245,6,DHMAI,9/10,W 04:50 PM - 07:50 PM
ICE245,7,TBA,0/0,M 10:10 AM - 01:10 PM
ICE245,7,TBA,0/0,SR 08:30 AM - 10:00 AM
ICE245,8,FHUQ,0/0,T 10:10 AM - 01:10 PM
ICE245,8,FHUQ,0/0,MW 08:30 AM - 10:00 AM
ICE245,9,RABEA,0/0,M 10:10 AM - 11:40 AM
ICE245,9,RABEA,0/0,W 10:10 AM - 11:40 AM
ICE245,10,RABEA,10/10,M 01:30 PM - 04:30 PM
ICE245,10,RABEA,10/10,MW 08:30 AM - 10:00 AM
ICE245,11,TBA,0/0,S 10:10 AM - 11:40 AM
ICE245,11,TBA,0/0,R 10:10 AM - 11:40 AM
ICE245,11,TBA,0/0,S 08:00 AM - 10:00 AM
ICE245,12,TBA,0/0,S 11:50 AM - 01:20 PM
ICE245,12,TBA,0/0,R 11:50 AM - 01:20 PM
ICE245,12,TBA,0/0,W 08:00 AM - 11:00 AM
ICE245,13,TBA,0/0,S 11:50 AM - 01:20 PM
ICE245,13,TBA,0/0,R 11:50 AM - 01:20 PM
ICE245,13,TBA,0/0,T 04:50 PM - 06:20 PM
ICE245,14,TBA,0/0,R 01:30 PM - 03:00 PM
ICE245,14,TBA,0/0,T 01:30 PM - 03:00 PM
ICE245,14,TBA,0/0,M 04:50 PM - 07:50 PM
ICE275,1,MOON,0/0,R 08:00 AM - 10:00 AM
ICE275,1,DSHR,0/0,ST 08:30 AM - 10:00 AM
ICE275,2,NYA,0/0,MW 10:10 AM - 11:40 AM
ICE275,2,KRI,0/0,T 04:50 PM - 06:50 PM
ICE275,3,KRI,0/0,M 04:50 PM - 06:50 PM
ICE275,3,KRI,0/0,SR 04:50 PM - 06:20 PM
ICE275,4,KRI,0/0,S 01:30 PM - 03:00 PM
ICE275,4,KRI,0/0,R 01:30 PM - 03:00 PM
ICE275,4,KRI,0/0,W 04:50 PM - 06:50 PM
ICE275,5,MOON,5/5,S 01:30 PM - 03:30 PM
ICE275,5,MOON,5/5,ST 08:30 AM - 10:00 AM
ICE275,6,MOON,5/5,M 04:50 PM - 06:50 PM
ICE275,6,MOON,5/5,SR 11:50 AM - 01:20 PM
ICE275,7,AUR,5/5,MW 03:10 PM - 04:40 PM
ICE275,7,AUR,5/5,T 01:30 PM - 03:30 PM
ICE275,8,TBA,2/5,MW 04:50 PM - 06:20 PM
ICE275,8,TBA,2/5,R 01:30 PM - 03:30 PM
ICE275,9,MYMA,0/0,MW 11:50 AM - 01:20 PM
ICE275,9,MYMA,0/0,T 10:10 AM - 11:49 AM
ICE275,10,TBA,0/0,M 04:50 PM - 06:50 PM
ICE275,10,TBA,0/0,TR 08:30 AM - 10:00 AM
ICE275,11,PMTI,0/0,T 08:00 AM - 10:00 AM
ICE275,11,PMTI,0/0,TR 10:10 AM - 11:40 AM
ICE275,12,PMTI,0/0,R 08:00 AM - 10:00 AM
ICE275,12,PMTI,0/0,TR 11:50 AM - 01:20 PM
ICE275,13,TBA,0/0,W 08:00 AM - 10:00 AM
ICE275,13,TBA,0/0,S 11:20 AM - 01:20 PM
ICE275,13,TBA,0/0,R 11:50 AM - 01:20 PM
ICE275,14,TBA,0/0,S 08:30 AM - 10:00 AM
ICE275,14,TBA,0/0,S 08:30 AM - 10:00 AM
ICE275,14,TBA,0/0,W 08:00 AM - 10:00 AM
ICE302,1,MAR,0/0,ST 08:30 AM - 10:00 AM
ICE302,1,MAR,0/0,R 08:00 AM - 10:00 AM
ICE302,2,MAR,0/0,M 01:30 PM - 03:30 PM
ICE302,2,MAR,0/0,ST 11:50 AM - 01:20 PM
ICE302,3,MAR,0/0,MW 08:30 AM - 10:00 AM
ICE302,3,MAR,0/0,S 01:30 PM - 03:30 PM
ICE302,4,TBA,0/0,R 01:30 PM - 03:30 PM
ICE302,4,TBA,0/0,TR 11:50 AM - 01:20 PM
ICE302,5,FHUQ,0/0,SR 11:50 AM - 01:20 PM
ICE302,5,FHUQ,0/0,T 01:30 PM - 03:30 PM
ICE302,6,KHALID,5/5,MW 04:50 PM - 06:20 PM
ICE302,6,KHALID,5/5,T 01:30 PM - 03:30 PM
ICE302,7,RABEA,0/5,S 08:30 AM - 10:00 AM
ICE302,7,RABEA,0/5,T 08:30 AM - 10:00 AM
ICE302,8,ARMAN,5/5,MW 04:50 PM - 06:20 PM
ICE302,8,ARMAN,5/5,W 01:30 PM - 03:30 PM
ICE302,9,FHUQ,0/5,T 08:30 AM - 10:00 AM
ICE302,9,FHUQ,0/5,S 08:30 AM - 10:00 AM
ICE302,9,FHUQ,0/5,R 08:00 AM - 10:00 AM
ICE302,10,TBA,0/0,M 08:00 AM - 10:00 AM
ICE302,10,TBA,0/0,S 08:30 AM - 10:00 AM
ICE302,10,TBA,0/0,R 08:30 AM - 10:00 AM
ICE302,11,TBA,0/0,S 04:50 PM - 06:20 PM
ICE302,11,TBA,0/0,S 04:50 PM - 06:50 PM
ICE302,11,TBA,0/0,R 04:50 PM - 06:20 PM
ICE305,1,DMRH,0/0,ST 11:50 AM - 01:20 PM
ICE305,1,DMRH,0/0,T 01:30 PM - 04:30 PM
ICE305,2,MKR,0/0,M 10:10 AM - 01:10 PM
ICE305,2,MKR,0/0,TR 08:30 AM - 10:00 AM
ICE305,3,MKR,0/0,SR 10:10 AM - 11:10 AM
ICE305,3,MKR,0/0,W 10:10 AM - 01:10 PM
ICE305,4,MRJ,0/0,MW 03:10 PM - 04:40 PM
ICE305,4,MRJ,0/0,R 01:30 PM - 04:30 PM
ICE305,5,MRJ,0/0,R 10:10 AM - 11:40 AM
ICE305,5,MRJ,0/0,T 10:10 AM - 01:10 PM
ICE305,5,MRJ,0/0,S 10:10 AM - 11:40 AM
ICE305,6,DMSHN,5/5,TR 01:30 PM - 03:00 PM
ICE305,6,MRJ,5/5,S 01:30 PM - 04:30 PM
ICE305,7,DMSHN,5/5,TR 03:10 PM - 04:40 PM
ICE305,7,KRI,5/5,S 10:10 AM - 01:10 PM
ICE305,8,KRI,0/0,M 01:30 PM - 04:30 PM
ICE305,8,KRI,0/0,MW 11:50 AM - 01:20 PM
ICE305,9,SKL,0/0,MW 08:30 AM - 10:00 AM
ICE305,9,SKL,0/0,W 11:50 AM - 02:50 PM
ICE305,10,ANTU,1/5,MW 08:30 AM - 10:00 AM
ICE305,10,ANTU,1/5,T 04:50 PM - 07:50 PM
ICE305,11,TBA,0/0,MW 04:50 PM - 06:20 PM
ICE305,11,TBA,0/0,S 08:00 AM - 10:00 AM
ICE305,12,TBA,0/0,ST 04:50 PM - 06:20 PM
ICE305,12,TBA,0/0,W 04:50 PM - 06:50 PM
ICE310,1,DMSA,16/40,TR 08:30 AM - 10:00 AM
ICE311,1,ALI,0/0,MW 10:10 AM - 11:40 AM
ICE311,1,ALI,0/0,S 10:10 AM - 12:10 PM
ICE311,2,ALI,0/0,MW 11:50 AM - 01:20 PM
ICE311,2,ALI,0/0,R 10:10 AM - 12:10 PM
ICE311,3,DTS,0/0,ST 10:10 AM - 11:40 AM
ICE311,3,DTS,0/0,W 10:10 AM - 12:10 PM
ICE311,4,DZIM,0/0,SR 08:30 AM - 10:00 AM
ICE311,4,DZIM,0/0,W 08:00 AM - 10:00 AM
ICE311,5,MKN,0/0,M 01:30 PM - 03:30 PM
ICE311,5,MKN,0/0,ST 01:30 PM - 03:00 PM
ICE311,6,SHK,0/0,MW 11:50 AM - 01:20 PM
ICE311,6,SHK,0/0,S 01:30 PM - 03:30 PM
ICE311,7,NISHAT,0/0,W 01:30 PM - 03:30 PM
ICE311,7,NISHAT,0/0,TR 08:30 AM - 10:00 AM
ICE311,8,NISHAT,0/0,M 10:10 AM - 12:10 PM
ICE311,8,NISHAT,0/0,S 10:10 AM - 11:40 AM
ICE311,8,NISHAT,0/0,R 10:10 AM - 11:40 AM
ICE311,9,KOUSHIK,0/0,T 01:30 PM - 03:30 PM
ICE311,9,KOUSHIK,0/0,MW 04:50 PM - 06:20 PM
ICE311,10,KOUSHIK,0/0,ST 04:50 PM - 06:20 PM
ICE311,10,KOUSHIK,0/0,R 04:50 PM - 06:50 PM
ICE312,1,KHALID,5/5,ST 04:50 PM - 06:20 PM
ICE312,1,KHALID,5/5,W 01:30 PM - 03:30 PM
ICE312,2,KHALID,5/5,S 03:10 PM - 04:40 PM
ICE312,2,KHALID,5/5,R 03:10 PM - 04:40 PM
ICE312,2,KHALID,5/5,R 04:50 PM - 06:50 PM
ICE312,3,NAHID,8/10,ST 04:50 PM - 06:20 PM
ICE312,3,NAHID,8/10,W 10:10 AM - 12:10 PM
ICE313,1,KOUSHIK,17/30,SR 08:30 AM - 10:00 AM
ICE313,1,KOUSHIK,17/30,M 08:00 AM - 10:00 AM
ICE314,1,SSULTANA,11/30,MW 03:10 PM - 04:40 PM
ICE314,1,SSULTANA,11/30,W 04:50 PM - 06:50 PM
ICE322,1,DFZA,2/30,M 04:50 PM - 06:50 PM
ICE322,1,DFZA,2/30,MW 03:10 PM - 04:40 PM
ICE370,1,TTB,8/40,T 11:50 AM - 01:20 PM
ICE370,1,TTB,8/40,R 11:50 AM - 01:20 PM
ICE399,1,TBA,0/30,R 04:50 PM - 06:50 PM
ICE439,1,DFZA,9/40,MW 01:30 PM - 03:00 PM
ICE450,1,RAKIB,0/5,TR 08:30 AM - 10:00 AM
ICE450,2,RAKIB,0/5,TR 10:10 AM - 11:40 AM
ICE450,3,MAHCY,3/5,ST 04:50 PM - 06:20 PM
ICE450,4,MYMA,0/5,SR 04:50 PM - 06:20 PM
ICE453,1,RAKIB,1/5,TR 08:30 AM - 10:00 AM
ICE453,2,RAKIB,5/5,TR 10:10 AM - 11:40 AM
ICE453,3,MAHCY,5/5,ST 04:50 PM - 06:20 PM
ICE453,4,MYMA,5/5,SR 04:50 PM - 06:20 PM
ICE456,1,TBA,0/0,MW 08:30 AM - 10:00 AM
ICE456,1,TBA,0/0,S 08:00 AM - 10:00 AM
ICE473,1,DIPAYAN,4/5,MW 04:50 PM - 06:20 PM
ICE473,2,REZVI,5/5,MW 01:30 PM - 03:00 PM
ICE473,3,REZVI,4/5,MW 03:10 PM - 04:40 PM
ICE473,4,AADNAN,1/5,SR 04:50 PM - 06:20 PM
ICE473,5,PROMA,0/5,SR 04:50 PM - 06:20 PM
ICE474,1,DTBI,3/3,M 04:50 PM - 06:50 PM
ICE474,1,DTBI,3/3,SR 01:30 PM - 03:00 PM
ICE474,2,TBA,1/1,R 10:10 AM - 11:40 AM
ICE474,2,TBA,1/1,T 10:10 AM - 11:40 AM
ICE475,1,DRUI,0/0,M 01:30 PM - 03:30 PM
ICE475,1,DRUI,0/0,SR 10:10 AM - 11:40 AM
ICE475,2,NAHID,0/0,M 04:50 PM - 06:50 PM
ICE475,2,NAHID,0/0,ST 10:10 AM - 11:40 AM
ICE475,3,DMGR,0/5,ST 10:10 AM - 11:40 AM
ICE475,3,MIR,0/5,T 08:00 AM - 10:00 AM
ICE475,4,IMRAN,0/5,S 08:00 AM - 10:00 AM
ICE475,4,DMGR,0/5,ST 11:50 AM - 01:20 PM
ICE475,5,IMRAN,0/5,ST 03:10 PM - 04:40 PM
ICE475,5,IMRAN,0/5,W 04:50 PM - 06:50 PM
ICE475,6,IMRAN,0/5,M 04:50 PM - 06:50 PM
ICE475,6,IMRAN,0/5,ST 04:50 PM - 06:20 PM
ICE475,7,MIR,0/5,ST 03:10 PM - 04:40 PM
ICE475,7,MIR,0/5,R 01:30 PM - 03:30 PM
ICE475,8,MIR,0/0,S 11:50 AM - 01:20 PM
ICE475,8,MIR,0/0,R 11:50 AM - 01:20 PM
ICE475,8,MIR,0/0,W 08:00 AM - 10:00 AM
ICE476,1,DRUI,0/0,M 01:30 PM - 03:30 PM
ICE476,1,DRUI,0/0,SR 10:10 AM - 11:40 AM
ICE476,2,NAHID,0/0,M 04:50 PM - 06:50 PM
ICE476,2,NAHID,0/0,ST 10:10 AM - 11:40 AM
ICE476,3,MIR,3/5,T 08:00 AM - 10:00 AM
ICE476,3,DMGR,3/5,ST 10:10 AM - 11:40 AM
ICE476,4,IMRAN,5/5,S 08:00 AM - 10:00 AM
ICE476,4,DMGR,5/5,ST 11:50 AM - 01:20 PM
ICE476,5,IMRAN,1/5,ST 03:10 PM - 04:40 PM
ICE476,5,IMRAN,1/5,W 04:50 PM - 06:50 PM
ICE476,6,IMRAN,1/5,M 04:50 PM - 06:50 PM
ICE476,6,IMRAN,1/5,ST 04:50 PM - 06:20 PM
ICE476,7,MIR,5/5,ST 03:10 PM - 04:40 PM
ICE476,7,MIR,5/5,R 01:30 PM - 03:30 PM
ICE476,8,MIR,0/0,S 11:50 AM - 01:20 PM
ICE476,8,MIR,0/0,R 11:50 AM - 01:20 PM
ICE476,8,MIR,0/0,W 08:00 AM - 10:00 AM
ICE478,1,MRAR,1/3,M 04:50 PM - 06:50 PM
ICE478,1,MRAR,1/3,SR 01:30 PM - 03:00 PM
ICE478,2,DRUI,3/3,TR 11:50 AM - 01:20 PM
ICE478,2,DRUI,3/3,W 10:10 AM - 12:10 PM
ICE478,3,MRAR,3/3,MW 03:10 PM - 04:40 PM
ICE478,3,MRAR,3/3,T 04:50 PM - 06:50 PM
ICE478,4,DMIM,0/3,M 10:10 AM - 12:10 PM
ICE478,4,DMIM,0/3,MW 08:30 AM - 10:00 AM
ICE478,5,ATIQ,0/3,SR 04:50 PM - 06:20 PM
ICE478,5,ATIQ,0/3,W 04:50 PM - 06:50 PM
ICE496,1,A,0/30,1TBA
ICE496,1,B,0/30,1TBA
ICE496,1,C,0/30,1TBA
ICE498,1,TBA,0/40,A 09:00 AM - 10:00 AM
CHE100,1,ZUH,39/40,ST 08:30 AM - 10:00 AM
CHE107,1,DTMA,0/5,MW 01:30 PM - 03:00 PM
CHE107,1,DTMA,0/5,M 10:10 AM - 12:10 PM
CHE107,2,ZUH,2/5,MW 08:30 AM - 10:00 AM
CHE107,2,ZUH,2/5,M 01:30 PM - 03:30 PM
CHE109,1,ZUH,30/30,ST 11:50 AM - 01:20 PM
CHE109,1,ZUH,30/30,M 04:50 PM - 06:50 PM
CHE109,2,DSIC,30/30,T 04:50 PM - 06:50 PM
CHE109,2,FARHAD,30/30,SR 03:10 PM - 04:40 PM
CHE109,3,DNAK,30/30,ST 08:30 AM - 10:00 AM
CHE109,3,DNAK,30/30,T 01:30 PM - 03:30 PM
CHE109,4,DNAK,30/30,M 08:00 AM - 10:00 AM
CHE109,4,DNAK,30/30,MW 10:10 AM - 11:40 AM
CHE109,5,DNAK,30/30,ST 10:10 AM - 11:40 AM
CHE109,5,DNAK,30/30,W 08:00 AM - 10:00 AM
CHE109,6,DMLN,29/30,R 08:30 AM - 10:00 AM
CHE109,6,ZUH,29/30,S 01:30 PM - 03:30 PM
CHE109,6,DMLN,29/30,T 08:30 AM - 10:00 AM
CHE109,7,MUKTA,30/30,W 10:10 AM - 12:10 PM
CHE109,7,MUKTA,30/30,MW 08:30 AM - 10:00 AM
CHE109,8,MUKTA,30/30,ST 01:30 PM - 03:00 PM
CHE109,8,MUKTA,30/30,T 10:10 AM - 12:10 PM
CHE109,9,MUKTA,30/30,MW 03:10 PM - 04:40 PM
CHE109,9,MUKTA,30/30,R 01:30 PM - 03:30 PM
CHE109,10,DTMA,30/30,T 11:50 AM - 01:20 PM
CHE109,10,DTMA,30/30,S 08:00 AM - 10:00 AM
CHE109,10,DTMA,30/30,R 11:50 AM - 01:20 PM
CHE109,11,DTMA,30/30,W 08:00 AM - 10:00 AM
CHE109,11,DSIC,30/30,MW 03:10 PM - 04:40 PM
CHE109,12,DMLN,30/30,TR 10:10 AM - 11:40 AM
CHE109,12,DMLN,30/30,T 01:30 PM - 03:30 PM
CHE109,13,FARHAD,30/30,R 04:50 PM - 06:20 PM
CHE109,13,FARHAD,30/30,T 04:50 PM - 06:20 PM
CHE109,13,FARHAD,30/30,S 10:10 AM - 12:10 PM
CHE109,14,DJKS,30/30,W 04:50 PM - 06:50 PM
CHE109,14,DJKS,30/30,MW 11:50 AM - 01:20 PM
CHE109,15,DJKS,30/30,MW 01:30 PM - 03:00 PM
CHE109,15,DJKS,30/30,M 08:00 AM - 10:00 AM
CHE109,16,SAMAD,30/30,M 01:30 PM - 03:30 PM
CHE109,16,SAMAD,30/30,MW 10:10 AM - 11:40 AM
CHE109,17,DSIC,0/0,R 01:30 PM - 03:00 PM
CHE109,17,DSIC,0/0,T 01:30 PM - 03:00 PM
CHE109,17,DSIC,0/0,R 04:50 PM - 06:50 PM
CHE109,18,SAMAD,15/30,MW 08:30 AM - 10:00 AM
CHE109,18,SAMAD,15/30,W 01:30 PM - 03:30 PM
CHE7107,1,DTMA,30/30,MW 01:30 PM - 03:00 PM
CHE7107,1,DTMA,30/30,M 10:10 AM - 12:10 PM
CHE7107,2,ZUH,23/30,M 01:30 PM - 03:30 PM
CHE7107,2,ZUH,23/30,MW 08:30 AM - 10:00 AM
CS116,1,MMNF,17/30,TR 08:30 AM - 10:00 AM
CS116,1,MMNF,17/30,R 10:10 AM - 12:10 PM
CS116,2,TBA,0/0,R 10:10 AM - 12:10 PM
CS116,2,TBA,0/0,T 01:30 PM - 03:00 PM
CS116,2,TBA,0/0,R 01:30 PM - 03:00 PM
CS191,1,MAIS,33/33,T 10:10 AM - 12:10 PM
CS191,1,MAIS,33/33,ST 08:30 AM - 10:00 AM
CS191,2,TBA,32/33,R 08:00 AM - 10:00 AM
CS191,2,TBA,32/33,MW 10:10 AM - 11:40 AM
CS191,3,TBA,32/33,MW 04:50 PM - 06:20 PM
CS191,3,TBA,32/33,R 10:10 AM - 12:10 PM
CS295,1,MAIS,33/33,MW 10:10 AM - 11:40 AM
CS295,1,MAIS,33/33,W 01:30 PM - 03:30 PM
CS295,2,SDSS,14/30,R 01:30 PM - 03:30 PM
CS295,2,SDSS,14/30,MW 03:10 PM - 04:40 PM
CS312,1,TBA,0/0,T 01:30 PM - 03:00 PM
CS312,1,TBA,0/0,R 04:50 PM - 06:50 PM
CS312,1,TBA,0/0,R 01:30 PM - 03:00 PM
DSA101,1,FMAR,30/30,S 08:00 AM - 10:00 AM
DSA101,1,FMAR,30/30,SR 11:50 AM - 01:20 PM
DSA101,2,FMAR,30/30,MW 11:50 AM - 01:20 PM
DSA101,2,FMAR,30/30,R 08:00 AM - 10:00 AM
DSA101,3,FMAR,19/30,S 01:30 PM - 03:30 PM
DSA101,3,FMAR,19/30,MW 08:30 AM - 10:00 AM
DSA201,1,SDSS,24/25,S 10:10 AM - 11:40 AM
DSA201,1,SDSS,24/25,S 08:00 AM - 10:00 AM
DSA201,1,SDSS,24/25,T 10:10 AM - 11:40 AM
DSA201,2,SDSS,16/30,T 08:00 AM - 10:00 AM
DSA201,2,SDSS,16/30,MW 11:50 AM - 01:20 PM
DSA500,11,DSR,28/40,A 02:30 PM - 05:30 PM
DSA500,21,DPCS,29/40,A 09:00 AM - 12:00 PM
DSA500,31,SAH,34/40,F 09:00 AM - 12:00 PM
DSA500,41,SAJIB,24/40,F 02:30 PM - 05:30 PM
DSA500,51,REZAUL,39/40,A 09:00 AM - 12:00 PM
DSA500,61,REZAUL,31/40,A 02:30 PM - 05:30 PM
DSA500,71,SAH,37/40,F 02:30 PM - 05:30 PM
DSA501,11,DPCS,34/40,F 09:00 AM - 12:00 PM
DSA502,11,TBA,2/6,A 09:00 AM - 12:00 PM
DSA504,11,SAJIB,23/40,F 09:00 AM - 12:00 PM
DSA504,51,MND,29/40,A 02:30 PM - 05:30 PM
DSA506,31,DNZL,24/40,F 02:30 PM - 05:30 PM
DSA509,9,A,0/30,1TBA
DSA509,9,B,0/30,1TBA
MAT101,1,AKMN,24/40,ST 08:30 AM - 10:00 AM
MAT101,2,AKMN,28/40,SR 01:30 PM - 03:00 PM
MAT101,3,TBA,0/0,TR 04:50 PM - 06:20 PM
MAT101,4,SHOBHA,40/40,MW 03:10 PM - 04:40 PM
MAT101,5,NY,34/40,S 08:30 AM - 10:00 AM
MAT101,5,NY,34/40,T 08:30 AM - 10:00 AM
MAT101,6,DAMAK,36/40,S 08:30 AM - 10:00 AM
MAT101,6,DAMAK,36/40,R 08:30 AM - 10:00 AM
MAT101,7,AP,40/40,MW 11:50 AM - 01:20 PM
MAT101,8,TD,35/40,MW 08:30 AM - 10:00 AM
MAT101,9,TD,40/40,MW 03:10 PM - 04:40 PM
MAT101,10,TBA,0/0,SR 04:50 PM - 06:20 PM
MAT101,11,KNI,28/40,MW 11:50 AM - 01:20 PM
MAT101,12,SHOSSAIN,40/40,R 03:10 PM - 04:40 PM
MAT101,12,SHOSSAIN,40/40,S 03:10 PM - 04:40 PM
MAT101,13,SHARIF,27/40,S 08:30 AM - 10:00 AM
MAT101,13,SHARIF,27/40,T 08:30 AM - 10:00 AM
MAT101,14,BITU,33/40,MW 11:50 AM - 01:20 PM
MAT101,15,DKFUA,18/18,S 08:30 AM - 10:00 AM
MAT101,15,DKFUA,18/18,R 08:30 AM - 10:00 AM
MAT101,16,SISLAM,40/40,SR 11:50 AM - 01:20 PM
MAT101,17,AALIM,31/40,MW 01:30 PM - 03:00 PM
MAT101,18,AALIM,16/16,MW 04:50 PM - 06:20 PM
MAT101,19,JUDDIN,14/14,S 11:50 AM - 01:20 PM
MAT101,19,JUDDIN,14/14,R 11:50 AM - 01:20 PM
MAT101,20,JUDDIN,39/40,R 03:10 PM - 04:40 PM
MAT101,20,JUDDIN,39/40,S 03:10 PM - 04:40 PM
MAT101,21,TBA,0/0,MW 04:50 PM - 06:20 PM
MAT101,22,SONDHI,2/2,MW 04:50 PM - 06:20 PM
MAT101,23,TBA,0/0,TR 04:50 PM - 06:20 PM
MAT101,24,TBA,0/0,MW 04:50 PM - 06:20 PM
MAT101,25,DFK,0/0,S 03:10 PM - 04:40 PM
MAT101,25,DFK,0/0,R 03:10 PM - 04:10 PM
MAT101,26,SONDHI,0/0,S 03:10 PM - 04:40 PM
MAT101,26,SONDHI,0/0,R 03:10 PM - 04:40 PM
MAT101,27,TBA,0/0,MW 04:50 PM - 06:20 PM
MAT101,28,TBA,0/0,R 08:30 AM - 10:00 AM
MAT101,28,TBA,0/0,T 08:30 AM - 10:00 AM
MAT101,29,TBA,0/0,T 04:50 PM - 06:20 PM
MAT101,29,TBA,0/0,R 04:50 PM - 06:20 PM
MAT102,1,SIS,29/40,S 10:10 AM - 11:40 AM
MAT102,1,SIS,29/40,T 10:10 AM - 11:40 AM
MAT102,2,SIS,40/40,SR 01:30 PM - 03:00 PM
MAT102,3,SUMAIYA,31/40,MW 08:30 AM - 10:00 AM
MAT102,4,TD,40/40,SR 11:50 AM - 01:20 PM
MAT102,5,KNI,40/40,MW 04:50 PM - 06:20 PM
MAT102,6,NY,42/42,TR 03:10 PM - 04:40 PM
MAT102,7,DLKS,40/40,MW 03:10 PM - 04:40 PM
MAT102,8,MRHN,40/40,ST 03:10 PM - 04:40 PM
MAT102,9,APURBO,40/40,R 03:10 PM - 04:40 PM
MAT102,9,APURBO,40/40,S 03:10 PM - 04:40 PM
MAT102,10,APURBO,41/41,MW 10:10 AM - 11:40 AM
MAT102,11,BITU,40/40,SR 08:30 AM - 10:00 AM
MAT102,12,SHOBHA,40/40,R 03:10 PM - 04:10 PM
MAT102,12,SHOBHA,40/40,S 03:10 PM - 04:10 PM
MAT102,13,KCS,40/40,R 11:50 AM - 01:20 PM
MAT102,13,KCS,40/40,T 11:50 AM - 01:20 PM
MAT102,14,ASRAF,40/40,T 03:10 PM - 04:40 PM
MAT102,14,ASRAF,40/40,R 03:10 PM - 04:40 PM
MAT102,15,DSBK,40/40,R 08:30 AM - 10:00 AM
MAT102,15,DSBK,40/40,T 08:30 AM - 10:00 AM
MAT102,16,DSBK,41/41,T 11:50 AM - 01:20 PM
MAT102,16,DSBK,41/41,R 11:50 AM - 01:20 PM
MAT102,17,SONDHI,42/42,MW 08:30 AM - 10:00 AM
MAT102,18,SONDHI,41/42,MW 11:50 AM - 01:20 PM
MAT102,19,ASAD,40/40,MW 04:50 PM - 06:20 PM
MAT102,20,TD,41/42,S 03:10 PM - 04:40 PM
MAT102,20,TD,41/42,R 03:10 PM - 04:40 PM
MAT104,1,NY,40/40,MW 04:50 PM - 06:20 PM
MAT104,2,SUMAIYA,40/40,MW 11:50 AM - 01:20 PM
MAT104,3,DMY,40/40,S 04:50 PM - 06:20 PM
MAT104,3,DMY,40/40,R 04:50 PM - 06:20 PM
MAT104,4,AMRK,40/40,MW 04:50 PM - 06:20 PM
MAT104,5,APURBO,40/40,TR 04:50 PM - 06:20 PM
MAT104,6,KCS,39/40,TR 04:50 PM - 06:20 PM
MAT104,7,DMY,40/40,S 03:10 PM - 04:40 PM
MAT104,7,DMY,40/40,R 03:10 PM - 04:40 PM
